銘柄コード,企業名,価格,利回り(%),年間配当,セクター,配当内訳
6412,平和,1900.0,421,80.0,一般消費財,"ex:2025-09-29|pay:2025-12:40.0, ex:2026-03-30|pay:2026-06:40.0"
6413,理想科学工業,994.0,503,50.0,情報技術,ex:2026-03-30|pay:2026-06:50.0
6417,ＳＡＮＫＹＯ,1765.5,510,90.0,一般消費財,"ex:2025-09-29|pay:2025-12:45.0, ex:2026-03-30|pay:2026-06:45.0"
6418,日本金銭機械,902.0,443,40.0,資本財,"ex:2025-09-29|pay:2025-12:20.0, ex:2026-03-30|pay:2026-06:20.0"
6419,マースグループホールディングス,2999.0,500,150.0,一般消費財,"ex:2025-09-29|pay:2025-12:75.0, ex:2026-03-30|pay:2026-06:75.0"
6420,ガリレイ,3500.0,254,89.0,資本財,ex:2026-03-30|pay:2026-06:82.0
6424,高見沢サイバネティックス,905.0,254,23.0,情報技術,ex:2026-03-30|pay:2026-06:23.0
6425,ユニバーサルエンターテインメント,808.0,0,0.0,一般消費財,
6428,オーイズミ,326.0,368,12.0,コミュニケーション・サービス,ex:2026-03-30|pay:2026-06:12.0
6430,ダイコク電機,2327.0,430,100.0,情報技術,"ex:2025-09-29|pay:2025-12:30.0, ex:2026-03-30|pay:2026-06:70.0"
6432,竹内製作所,7120.0,309,220.0,資本財,ex:2026-02-26|pay:2026-05:210.0
6433,ヒーハイスト,1512.0,26,4.0,資本財,
6436,アマノ,3671.0,681,250.0,情報技術,"ex:2025-09-29|pay:2025-12:55.0, ex:2026-03-30|pay:2026-06:125.0"
6440,ＪＵＫＩ,619.0,242,15.0,資本財,ex:2025-12-29|pay:2026-03:10.0
6444,サンデン,161.0,0,0.0,一般消費財,
6445,ジャノメ,1265.0,474,60.0,一般消費財,"ex:2025-09-29|pay:2025-12:20.0, ex:2026-03-30|pay:2026-06:35.0"
6448,ブラザー工業,3527.0,284,100.0,資本財,"ex:2025-09-29|pay:2025-12:50.0, ex:2026-03-30|pay:2026-06:50.0"
6454,マックス,1772.0,226,40.0,資本財,ex:2026-03-30|pay:2026-06:37.0
6455,モリタホールディングス,2539.0,252,64.0,資本財,"ex:2025-09-29|pay:2025-12:29.0, ex:2026-03-30|pay:2026-06:35.0"
6457,グローリー,4408.0,349,154.0,資本財,"ex:2025-09-29|pay:2025-12:56.0, ex:2026-03-30|pay:2026-06:56.0"
6458,新晃工業,1283.0,390,50.0,資本財,"ex:2025-09-29|pay:2025-12:20.0, ex:2026-03-30|pay:2026-06:30.0"
6459,大和冷機工業,1894.0,317,60.0,資本財,"ex:2025-06-27|pay:2025-09:25.0, ex:2025-12-29|pay:2026-03:25.0"
6460,セガサミーホールディングス,2227.0,247,55.0,コミュニケーション・サービス,"ex:2025-09-29|pay:2025-12:27.0, ex:2026-03-30|pay:2026-06:28.0"
6463,ＴＰＲ,1319.0,425,56.0,一般消費財,"ex:2025-09-29|pay:2025-12:25.0, ex:2026-03-30|pay:2026-06:31.0"
6464,ツバキ・ナカシマ,340.0,735,25.0,資本財,
6465,ホシザキ,5138.0,224,115.0,資本財,"ex:2025-06-27|pay:2025-09:50.0, ex:2025-12-29|pay:2026-03:65.0"
6466,ＴＶＥ,4300.0,93,40.0,資本財,"ex:2025-09-29|pay:2025-12:20.0, ex:2026-03-30|pay:2026-06:20.0"
6467,ニチダイ,339.0,177,6.0,資本財,"ex:2025-09-29|pay:2025-12:2.0, ex:2026-03-30|pay:2026-06:2.0"
6469,放電精密加工研究所,2824.0,71,20.0,資本財,ex:2026-02-26|pay:2026-05:18.0
6470,大豊工業,1191.0,252,30.0,一般消費財,"ex:2025-09-29|pay:2025-12:10.0, ex:2026-03-30|pay:2026-06:18.0"
6471,日本精工,1211.0,281,34.0,一般消費財,"ex:2025-09-29|pay:2025-12:17.0, ex:2026-03-30|pay:2026-06:17.0"
6472,ＮＴＮ,410.8,316,13.0,資本財,"ex:2025-09-29|pay:2025-12:5.5, ex:2026-03-30|pay:2026-06:5.5"
6473,ジェイテクト,2027.0,345,70.0,一般消費財,"ex:2025-09-29|pay:2025-12:30.0, ex:2026-03-30|pay:2026-06:30.0"
6474,不二越,5850.0,171,100.0,資本財,ex:2025-11-27|pay:2026-02:100.0
6479,ミネベアミツミ,3944.0,152,60.0,情報技術,"ex:2025-09-29|pay:2025-12:25.0, ex:2026-03-30|pay:2026-06:25.0"
6480,日本トムソン,1800.0,178,32.0,資本財,"ex:2025-09-29|pay:2025-12:14.0, ex:2026-03-30|pay:2026-06:15.5"
6481,ＴＨＫ,7572.0,243,184.0,資本財,"ex:2025-06-27|pay:2025-09:123.0, ex:2025-12-29|pay:2026-03:123.0"
6482,ＹＵＳＨＩＮ,734.0,272,20.0,資本財,"ex:2025-09-29|pay:2025-12:10.0, ex:2026-03-30|pay:2026-06:10.0"
6484,ＫＶＫ,2392.0,376,90.0,一般消費財,"ex:2025-09-29|pay:2025-12:40.0, ex:2026-03-30|pay:2026-06:40.0"
6485,前澤給装工業,1497.0,401,60.0,資本財,"ex:2025-09-29|pay:2025-12:30.0, ex:2026-03-30|pay:2026-06:33.0"
6486,イーグル工業,2879.0,486,140.0,資本財,"ex:2025-09-29|pay:2025-12:60.0, ex:2026-03-30|pay:2026-06:65.0"
6488,ヨシタケ,958.0,752,72.0,資本財,ex:2026-03-30|pay:2026-06:35.0
6489,前澤工業,1674.0,287,48.0,資本財,"ex:2025-05-29|pay:2025-08:30.0, ex:2025-11-27|pay:2026-02:24.0"
6490,ＰＩＬＬＡＲ,10070.0,159,160.0,資本財,"ex:2025-09-29|pay:2025-12:50.0, ex:2026-03-30|pay:2026-06:80.0"
6492,岡野バルブ製造,14800.0,54,80.0,資本財,"ex:2025-05-29|pay:2025-08:20.0, ex:2025-09-29|pay:2025-12:40.0, ex:2026-03-30|pay:2026-06:40.0"
6493,ＮＩＴＴＡＮ,618.0,324,20.0,一般消費財,"ex:2025-09-29|pay:2025-12:7.0, ex:2026-03-30|pay:2026-06:13.0"
6494,ＮＦＫホールディングス,124.0,0,0.0,資本財,
6495,宮入バルブ製作所,168.0,119,2.0,資本財,ex:2026-03-30|pay:2026-06:2.0
6496,中北製作所,5660.0,194,110.0,資本財,"ex:2025-05-29|pay:2025-08:50.0, ex:2025-11-27|pay:2026-02:55.0"
6497,ハマイ,1300.0,346,45.0,資本財,"ex:2025-06-27|pay:2025-09:15.0, ex:2025-12-29|pay:2026-03:25.0"
6498,キッツ,2198.0,273,60.0,資本財,"ex:2025-06-27|pay:2025-09:21.0, ex:2025-12-29|pay:2026-03:32.0"
6501,日立製作所,4812.0,116,56.0,資本財,"ex:2025-09-29|pay:2025-12:23.0, ex:2026-03-30|pay:2026-06:27.0"
6503,三菱電機,6416.0,94,60.0,資本財,"ex:2025-09-29|pay:2025-12:25.0, ex:2026-03-30|pay:2026-06:30.0"
6504,富士電機,15135.0,141,214.0,資本財,"ex:2025-09-29|pay:2025-12:91.0, ex:2026-03-30|pay:2026-06:109.0"
6505,東洋電機製造,2408.0,311,75.0,資本財,ex:2025-05-29|pay:2025-08:70.0
6506,安川電機,6987.0,103,72.0,資本財,"ex:2025-08-28|pay:2025-11:34.0, ex:2026-02-26|pay:2026-05:34.0"
6507,シンフォニアテクノロジー,15210.0,106,161.0,資本財,ex:2026-03-30|pay:2026-06:155.0
6508,明電舎,10940.0,144,157.0,資本財,"ex:2025-09-29|pay:2025-12:47.0, ex:2026-03-30|pay:2026-06:110.0"
6513,オリジン,1058.0,378,40.0,情報技術,"ex:2025-09-29|pay:2025-12:20.0, ex:2026-03-30|pay:2026-06:15.0"
6516,山洋電気,7410.0,243,180.0,資本財,"ex:2025-09-29|pay:2025-12:33.33, ex:2026-03-30|pay:2026-06:70.0"
6517,デンヨー,3810.0,315,120.0,資本財,"ex:2025-09-29|pay:2025-12:45.0, ex:2026-03-30|pay:2026-06:55.0"
6518,三相電機,1899.0,132,25.0,資本財,ex:2026-03-30|pay:2026-06:25.0
6521,オキサイド,6030.0,0,0.0,情報技術,
6522,アスタリスク,1012.0,0,0.0,情報技術,
6523,ＰＨＣホールディングス,963.0,436,42.0,ヘルスケア,"ex:2025-09-29|pay:2025-12:21.0, ex:2026-03-30|pay:2026-06:21.0"
6524,湖北工業,6750.0,59,40.0,情報技術,ex:2025-12-29|pay:2026-03:33.0
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,6590.0,73,48.0,情報技術,"ex:2025-09-29|pay:2025-12:18.0, ex:2026-03-30|pay:2026-06:19.0"
6526,ソシオネクスト,2426.0,206,50.0,資本財,"ex:2025-09-29|pay:2025-12:25.0, ex:2026-03-30|pay:2026-06:25.0"
6527,ワカ製作所,706.0,0,0.0,,
6532,ベイカレント,5115.0,254,130.0,資本財,"ex:2025-08-28|pay:2025-11:50.0, ex:2026-02-26|pay:2026-05:50.0"
6533,Ｏｒｃｈｅｓｔｒａ　Ｈｏｌｄｉｎｇｓ,1053.0,123,13.0,コミュニケーション・サービス,ex:2025-12-29|pay:2026-03:12.0
6535,アイモバイル,501.0,539,27.0,コミュニケーション・サービス,ex:2025-07-30|pay:2025-10:26.0
6537,ＷＡＳＨハウス,320.0,0,0.0,一般消費財,
6538,ディスラプターズ,237.0,422,10.0,資本財,"ex:2025-09-29|pay:2025-12:2.0, ex:2026-03-30|pay:2026-06:5.0"
6539,ＭＳ－Ｊａｐａｎ,924.0,1212,112.0,資本財,ex:2026-03-30|pay:2026-06:56.0
6540,船場,1478.0,528,78.0,資本財,ex:2025-12-29|pay:2026-03:76.0
6543,日宣,1155.0,286,33.0,コミュニケーション・サービス,"ex:2025-08-28|pay:2025-11:14.0, ex:2026-02-26|pay:2026-05:18.0"
6544,ジャパンエレベーターサービスホールディングス,1869.0,112,21.0,資本財,ex:2026-03-30|pay:2026-06:21.0
6545,インターネットインフィニティー,733.0,682,50.0,ヘルスケア,ex:2026-03-30|pay:2026-06:18.0
6546,フルテック,1119.0,304,34.0,資本財,"ex:2025-06-27|pay:2025-09:10.0, ex:2025-12-29|pay:2026-03:22.0"
6547,グリーンズ,2149.0,186,40.0,一般消費財,ex:2025-06-27|pay:2025-09:35.0
6548,旅工房,118.0,0,0.0,一般消費財,
6549,ディーエムソリューションズ,1895.0,222,42.0,コミュニケーション・サービス,"ex:2025-09-29|pay:2025-12:15.0, ex:2026-03-30|pay:2026-06:21.0"
6551,ツナググループ・ホールディングス,534.0,375,20.0,資本財,ex:2025-09-29|pay:2025-12:14.0
6552,ＧａｍｅＷｉｔｈ,187.0,0,0.0,コミュニケーション・サービス,
6554,エスユーエス,1010.0,495,50.0,資本財,ex:2025-09-29|pay:2025-12:45.0
6555,ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ,463.0,0,0.0,情報技術,
6557,ＡＩＡＩグループ,704.0,0,0.0,ヘルスケア,
6558,クックビズ,664.0,0,0.0,資本財,
6560,エル・ティー・エス,1727.0,232,40.0,資本財,ex:2025-12-29|pay:2026-03:35.0
6561,ＨＡＮＡＴＯＵＲ　ＪＡＰＡＮ,786.0,534,42.0,一般消費財,ex:2025-12-29|pay:2026-03:40.0
6562,ジーニー,1028.0,0,0.0,コミュニケーション・サービス,
6563,みらいワークス,561.0,0,0.0,資本財,
6564,ミダックホールディングス,2150.0,186,40.0,資本財,ex:2026-03-30|pay:2026-06:18.0
6565,ＡＢホテル,1388.0,173,24.0,一般消費財,ex:2026-03-30|pay:2026-06:34.0
6566,要興業,1281.0,226,29.0,資本財,ex:2026-03-30|pay:2026-06:29.0
6568,神戸天然物化学,1160.0,284,33.0,素材,"ex:2025-09-29|pay:2025-12:16.0, ex:2026-03-30|pay:2026-06:17.0"
6570,共和コーポレーション,1599.0,250,40.0,一般消費財,"ex:2025-09-29|pay:2025-12:12.5, ex:2026-03-30|pay:2026-06:12.5"
6571,キュービーネットホールディングス,1322.0,303,40.0,一般消費財,ex:2025-06-27|pay:2025-09:35.0
6572,オープングループ,207.0,314,6.5,情報技術,ex:2026-02-26|pay:2026-05:4.9
6573,ＣＲＡＶＩＡ,30.0,0,0.0,コミュニケーション・サービス,
6574,コンヴァノ,92.0,109,1.0,一般消費財,ex:2026-03-30|pay:2026-06:1.0
6576,揚工舎,0.0,0,0.0,,
6577,ベストワンドットコム,1915.0,104,20.0,一般消費財,ex:2025-07-30|pay:2025-10:18.0
6578,コレックホールディングス,436.0,206,9.0,資本財,ex:2026-02-26|pay:2026-05:9.0
6579,ログリー,271.0,0,0.0,コミュニケーション・サービス,
6580,ライトアップ,1198.0,275,33.0,資本財,ex:2026-03-30|pay:2026-06:14.0
6584,三櫻工業,773.0,362,28.0,一般消費財,"ex:2025-09-29|pay:2025-12:14.0, ex:2026-03-30|pay:2026-06:14.0"
6586,マキタ,5650.0,370,209.0,資本財,"ex:2025-09-29|pay:2025-12:20.0, ex:2026-03-30|pay:2026-06:130.0"
6588,東芝テック,2993.0,134,40.0,情報技術,ex:2026-03-30|pay:2026-06:20.0
6590,芝浦メカトロニクス,5160.0,248,128.0,情報技術,ex:2026-03-30|pay:2026-06:60.0
6592,マブチモーター,1602.0,350,56.0,一般消費財,"ex:2025-06-27|pay:2025-09:19.5, ex:2025-12-29|pay:2026-03:33.5"
6594,ニデック,2573.0,155,40.0,資本財,
6596,筑波精工,990.0,0,0.0,情報技術,
6597,ＨＰＣシステムズ,2861.0,112,32.0,情報技術,ex:2025-06-27|pay:2025-09:28.0
6599,エブレン,3270.0,355,116.0,情報技術,ex:2026-03-30|pay:2026-06:48.0
6612,バルミューダ,595.0,0,0.0,一般消費財,
6613,ＱＤレーザ,1727.0,0,0.0,情報技術,
6614,シキノハイテック,820.0,366,30.0,情報技術,ex:2026-03-30|pay:2026-06:15.0
6615,ユー・エム・シー・エレクトロニクス,312.0,321,10.0,情報技術,"ex:2025-09-29|pay:2025-12:5.0, ex:2026-03-30|pay:2026-06:5.0"
6616,トレックス・セミコンダクター,2390.0,234,56.0,情報技術,"ex:2025-09-29|pay:2025-12:28.0, ex:2026-03-30|pay:2026-06:28.0"
6617,東光高岳,7860.0,170,134.0,資本財,"ex:2025-09-29|pay:2025-12:37.0, ex:2026-03-30|pay:2026-06:83.0"
6619,ダブル・スコープ,278.0,0,0.0,資本財,
6620,宮越ホールディングス,679.0,0,0.0,金融,
6622,ダイヘン,16900.0,124,210.0,資本財,"ex:2025-09-29|pay:2025-12:84.0, ex:2026-03-30|pay:2026-06:96.0"
6625,ＪＡＬＣＯホールディングス,325.0,554,18.0,情報技術,ex:2026-03-30|pay:2026-06:18.0
6626,ＳＥＭＩＴＥＣ,1989.0,518,103.0,情報技術,ex:2026-03-30|pay:2026-06:47.0
6627,テラプローブ,11920.0,92,110.0,情報技術,ex:2025-12-29|pay:2026-03:110.0
6629,テクノホライゾン,1294.0,510,66.0,情報技術,ex:2026-03-30|pay:2026-06:30.0
6630,ヤーマン,700.0,129,9.0,生活必需品,"ex:2025-10-30|pay:2026-01:4.25, ex:2025-12-29|pay:2026-03:4.75"
6632,ＪＶＣケンウッド,1160.5,172,20.0,一般消費財,"ex:2025-09-29|pay:2025-12:6.0, ex:2026-03-30|pay:2026-06:12.0"
6633,ＣＧＳホールディングス,350.0,286,10.0,情報技術,ex:2025-12-29|pay:2026-03:10.0
6634,ネクスグループ,73.0,0,0.0,情報技術,
6635,大日光・エンジニアリング,602.0,266,16.0,情報技術,"ex:2025-06-27|pay:2025-09:8.0, ex:2025-12-29|pay:2026-03:8.0"
6637,寺崎電気産業,3825.0,146,56.0,資本財,"ex:2025-09-29|pay:2025-12:20.0, ex:2026-03-30|pay:2026-06:33.0"
6638,ミマキエンジニアリング,1814.0,303,55.0,情報技術,"ex:2025-09-29|pay:2025-12:25.0, ex:2026-03-30|pay:2026-06:30.0"
6643,戸上電機製作所,6220.0,209,130.0,資本財,"ex:2025-09-29|pay:2025-12:60.0, ex:2026-03-30|pay:2026-06:80.0"
6644,大崎電気工業,1831.0,218,40.0,情報技術,"ex:2025-09-29|pay:2025-12:17.0, ex:2026-03-30|pay:2026-06:32.0"
6645,オムロン,5700.0,182,104.0,情報技術,"ex:2025-09-29|pay:2025-12:52.0, ex:2026-03-30|pay:2026-06:52.0"
6647,森尾電機,2530.0,237,60.0,資本財,ex:2026-03-30|pay:2026-06:65.0
6648,かわでん,1941.0,340,66.0,資本財,"ex:2025-09-29|pay:2025-12:29.0, ex:2026-03-30|pay:2026-06:36.0"
6651,日東工業,4980.0,309,154.0,資本財,"ex:2025-09-29|pay:2025-12:62.0, ex:2026-03-30|pay:2026-06:90.0"
6652,ＩＤＥＣ,3595.0,362,130.0,資本財,"ex:2025-09-29|pay:2025-12:65.0, ex:2026-03-30|pay:2026-06:65.0"
6653,正興電機製作所,2648.0,208,55.0,情報技術,"ex:2025-06-27|pay:2025-09:25.0, ex:2025-12-29|pay:2026-03:25.0"
6654,不二電機工業,1071.0,299,32.0,資本財,"ex:2025-07-30|pay:2025-10:16.0, ex:2026-01-29|pay:2026-04:16.0"
6656,インスペック,671.0,0,0.0,情報技術,
6658,シライ電子工業,497.0,402,20.0,情報技術,ex:2026-03-30|pay:2026-06:35.0
6659,メディアリンクス,33.0,0,0.0,情報技術,
6662,ユビテック,217.0,0,0.0,情報技術,
6663,太洋テクノレックス,293.0,102,3.0,情報技術,ex:2025-12-18|pay:2026-03:6.0
6664,オプトエレクトロニクス,269.0,0,0.0,情報技術,
6666,リバーエレテック,1089.0,92,10.0,情報技術,"ex:2025-09-29|pay:2025-12:5.0, ex:2026-03-30|pay:2026-06:5.0"
6668,アドテック　プラズマ　テクノロジー,3200.0,75,24.0,資本財,"ex:2025-08-28|pay:2025-11:16.0, ex:2026-02-26|pay:2026-05:12.0"
6670,ＭＣＪ,2185.0,394,86.0,情報技術,
6674,ジーエス・ユアサ　コーポレーション,6450.0,152,98.0,一般消費財,"ex:2025-09-29|pay:2025-12:30.0, ex:2026-03-30|pay:2026-06:60.0"
6675,サクサ,1971.0,233,46.0,情報技術,"ex:2025-09-29|pay:2025-12:38.3333, ex:2026-03-30|pay:2026-06:190.0"
6676,ＢＵＦＦＡＬＯ,2541.0,236,60.0,情報技術,"ex:2025-09-29|pay:2025-12:30.0, ex:2026-03-30|pay:2026-06:30.0"
6677,エスケーエレクトロニクス,3335.0,456,152.0,情報技術,ex:2025-09-29|pay:2025-12:130.0
6678,テクノメディカ,2151.0,432,93.0,ヘルスケア,ex:2026-03-30|pay:2026-06:129.0
6694,ズーム,647.0,495,32.0,情報技術,ex:2025-12-29|pay:2026-03:32.0
6695,キャストリコ,150.0,167,2.5,,ex:2025-10-30|pay:2026-01:2.5
6696,トラース・オン・プロダクト,382.0,0,0.0,情報技術,
6699,ダイヤモンドエレクトリックホールディングス,477.0,524,25.0,一般消費財,"ex:2025-09-29|pay:2025-12:12.5, ex:2026-03-30|pay:2026-06:12.5"
6701,日本電気,4004.0,100,40.0,情報技術,"ex:2025-09-29|pay:2025-12:16.0, ex:2026-03-30|pay:2026-06:22.0"
6702,富士通,3217.0,171,55.0,情報技術,"ex:2025-09-29|pay:2025-12:15.0, ex:2026-03-30|pay:2026-06:35.0"
6703,沖電気工業,3150.0,206,65.0,情報技術,ex:2026-03-30|pay:2026-06:65.0
6706,電気興業,3460.0,303,105.0,情報技術,"ex:2025-09-29|pay:2025-12:40.0, ex:2026-03-30|pay:2026-06:60.0"
6707,サンケン電気,9067.0,0,0.0,情報技術,
6718,アイホン,2717.0,589,160.0,情報技術,"ex:2025-09-29|pay:2025-12:50.0, ex:2026-03-30|pay:2026-06:80.0"
6721,ウインテスト,99.0,0,0.0,情報技術,
6723,ルネサスエレクトロニクス,3647.0,77,28.0,情報技術,ex:2025-12-29|pay:2026-03:28.0
6724,セイコーエプソン,2488.0,322,80.0,情報技術,"ex:2025-09-29|pay:2025-12:37.0, ex:2026-03-30|pay:2026-06:37.0"
6727,ワコム,755.0,318,24.0,情報技術,"ex:2025-09-29|pay:2025-12:11.0, ex:2026-03-30|pay:2026-06:15.0"
6728,アルバック,9486.0,160,152.0,資本財,ex:2025-06-27|pay:2025-09:164.0
6730,アクセル,1058.0,388,41.0,情報技術,ex:2026-03-30|pay:2026-06:57.0
6731,ピクセラ,152.0,0,0.0,情報技術,
6734,ニューテック,0.0,0,0.0,情報技術,
6736,サン電子,9120.0,110,100.0,情報技術,
6737,ＥＩＺＯ,2378.0,484,115.0,情報技術,"ex:2025-09-29|pay:2025-12:55.0, ex:2026-03-30|pay:2026-06:55.0"
6740,ジャパンディスプレイ,68.0,0,0.0,情報技術,
6741,日本信号,1578.0,355,56.0,資本財,"ex:2025-09-29|pay:2025-12:13.0, ex:2026-03-30|pay:2026-06:43.0"
6742,京三製作所,766.0,352,27.0,情報技術,"ex:2025-09-29|pay:2025-12:5.0, ex:2026-03-30|pay:2026-06:20.0"
6743,大同信号,788.0,317,25.0,資本財,ex:2026-03-30|pay:2026-06:25.0
6744,能美防災,4665.0,249,116.0,資本財,"ex:2025-09-29|pay:2025-12:50.0, ex:2026-03-30|pay:2026-06:66.0"
6745,ホーチキ,2137.0,187,40.0,資本財,"ex:2025-09-29|pay:2025-12:13.3333, ex:2026-03-30|pay:2026-06:26.66"
6748,星和電機,726.0,275,20.0,資本財,ex:2025-12-29|pay:2026-03:20.0
6750,エレコム,1606.0,324,52.0,情報技術,"ex:2025-09-29|pay:2025-12:26.0, ex:2026-03-30|pay:2026-06:31.0"
6752,パナソニック　ホールディングス,3293.0,164,54.0,情報技術,"ex:2025-09-29|pay:2025-12:20.0, ex:2026-03-30|pay:2026-06:20.0"
6753,シャープ,603.9,0,0.0,情報技術,
6754,アンリツ,4239.0,118,50.0,情報技術,"ex:2025-09-29|pay:2025-12:20.0, ex:2026-03-30|pay:2026-06:30.0"
6757,ＯＳＧコーポレーション,828.0,483,40.0,資本財,ex:2026-01-29|pay:2026-04:40.0
6758,ソニーグループ,3576.0,98,35.0,情報技術,"ex:2025-09-29|pay:2025-12:12.5, ex:2026-03-30|pay:2026-06:12.5"
6762,ＴＤＫ,2993.0,134,40.0,情報技術,"ex:2025-09-29|pay:2025-12:16.0, ex:2026-03-30|pay:2026-06:20.0"
6763,帝国通信工業,2898.0,449,130.0,資本財,"ex:2025-09-29|pay:2025-12:50.0, ex:2026-03-30|pay:2026-06:50.0"
6768,タムラ製作所,929.0,172,16.0,情報技術,"ex:2025-09-29|pay:2025-12:5.0, ex:2026-03-30|pay:2026-06:8.0"
6769,ザインエレクトロニクス,1106.0,136,15.0,情報技術,ex:2025-12-29|pay:2026-03:15.0
6770,アルプスアルパイン,2206.0,290,64.0,情報技術,"ex:2025-09-29|pay:2025-12:30.0, ex:2026-03-30|pay:2026-06:32.0"
6771,池上通信機,679.0,221,15.0,情報技術,ex:2026-03-30|pay:2026-06:15.0
6772,東京コスモス電機,1141.0,351,40.0,情報技術,ex:2026-03-30|pay:2026-06:40.0
6775,ＴＢグループ,123.0,0,0.0,情報技術,
6776,天昇電気工業,271.0,369,10.0,一般消費財,ex:2026-03-30|pay:2026-06:5.0
6777,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,29750.0,77,230.0,情報技術,"ex:2025-09-29|pay:2025-12:75.0, ex:2026-03-30|pay:2026-06:135.0"
6778,アルチザネットワークス,617.0,324,20.0,情報技術,ex:2025-07-30|pay:2025-10:20.0
6779,日本電波工業,2242.0,134,30.0,情報技術,"ex:2025-09-29|pay:2025-12:15.0, ex:2026-03-30|pay:2026-06:15.0"
6785,鈴木,3095.0,388,120.0,情報技術,"ex:2025-06-27|pay:2025-09:45.0, ex:2025-12-29|pay:2026-03:45.0"
6786,ＲＶＨ,50.0,0,0.0,情報技術,
6787,メイコー,36200.0,44,160.0,情報技術,"ex:2025-09-29|pay:2025-12:45.0, ex:2026-03-30|pay:2026-06:70.0"
6788,日本トリム,4240.0,307,130.0,資本財,ex:2026-03-30|pay:2026-06:130.0
6794,フォスター電機,2947.0,407,120.0,情報技術,"ex:2025-09-29|pay:2025-12:35.0, ex:2026-03-30|pay:2026-06:45.0"
6797,名古屋電機工業,1183.0,761,90.0,資本財,ex:2026-03-30|pay:2026-06:45.0
6798,ＳＭＫ,3515.0,284,100.0,情報技術,"ex:2025-09-29|pay:2025-12:50.0, ex:2026-03-30|pay:2026-06:50.0"
6800,ヨコオ,5170.0,124,64.0,情報技術,"ex:2025-09-29|pay:2025-12:25.0, ex:2026-03-30|pay:2026-06:31.0"
6803,ティアック,103.0,97,1.0,情報技術,ex:2026-03-30|pay:2026-06:1.0
6804,ホシデン,2580.0,295,76.0,資本財,"ex:2025-09-29|pay:2025-12:25.0, ex:2026-03-30|pay:2026-06:73.0"
6806,ヒロセ電機,23915.0,217,520.0,情報技術,"ex:2025-09-29|pay:2025-12:245.0, ex:2026-03-30|pay:2026-06:260.0"
6807,日本航空電子工業,2509.0,199,50.0,情報技術,"ex:2025-09-29|pay:2025-12:30.0, ex:2026-03-30|pay:2026-06:30.0"
6809,ＴＯＡ,1605.0,561,90.0,資本財,"ex:2025-09-29|pay:2025-12:40.0, ex:2026-03-30|pay:2026-06:50.0"
6810,マクセル,1914.0,293,56.0,情報技術,"ex:2025-09-29|pay:2025-12:25.0, ex:2026-03-30|pay:2026-06:25.0"
6814,古野電気,6440.0,248,160.0,情報技術,"ex:2025-08-28|pay:2025-11:75.0, ex:2026-02-26|pay:2026-05:85.0"
6817,スミダコーポレーション,1352.0,392,53.0,情報技術,"ex:2025-06-27|pay:2025-09:26.0, ex:2025-12-29|pay:2026-03:27.0"
