ticker,name,sector
392A,ｉシェアーズ　ＮＡＳＤＡＱ　トップ　３０　ＥＴＦ,N/A
3930,はてな,コミュニケーション・サービス
3933,チエル,情報技術
3931,バリューゴルフ,コミュニケーション・サービス
3932,アカツキ,コミュニケーション・サービス
3934,ベネフィットジャパン,コミュニケーション・サービス
3936,グローバルウェイ,情報技術
3935,エディア,コミュニケーション・サービス
393A,ＲｉｔａＸ,資本財
3937,Ｕｂｉｃｏｍホールディングス,情報技術
3939,カナミックネットワーク,ヘルスケア
3940,ノムラシステムコーポレーション,情報技術
3943,大石産業,一般消費財
3944,古林紙工,一般消費財
3941,レンゴー,一般消費財
3945,スーパーバッグ,素材
3946,トーモク,一般消費財
394A,業界改革厳選ＥＴＦテレビ業界,N/A
3948,光ビジネスフォーム,資本財
3947,ダイナパック,一般消費財
3951,朝日印刷,一般消費財
3954,昭和パックス,一般消費財
3950,ザ・パック,一般消費財
3953,大村紙業,一般消費財
3955,イムラ,素材
3958,笹徳印刷,資本財
395A,業界改革厳選ＥＴＦ地銀,N/A
3961,シルバーエッグ・テクノロジー,コミュニケーション・サービス
3962,チェンジホールディングス,情報技術
3964,オークネット,一般消費財
3965,キャピタル・アセット・プランニング,情報技術
3963,シンクロ・フード,資本財
3967,エルテス,情報技術
3968,セグエグループ,情報技術
3969,エイトレッド,情報技術
396A,業界改革厳選ＥＴＦ　ＲＥＩＴイベント・ドリブン,N/A
3976,シャノン,情報技術
3974,ＳＣＡＴ,情報技術
3979,うるる,情報技術
3970,イノベーション,情報技術
3983,オロ,情報技術
3981,ビーグリー,コミュニケーション・サービス
3985,テモナ,コミュニケーション・サービス
3984,ユーザーローカル,情報技術
3986,ビーブレイクシステムズ,情報技術
3988,ＳＹＳホールディングス,情報技術
3987,エコモット,情報技術
3989,シェアリングテクノロジー,コミュニケーション・サービス
398A,リアルクオリティ,一般消費財
3992,ニーズウェル,情報技術
3991,ウォンテッドリー,コミュニケーション・サービス
3993,ＰＫＳＨＡ　Ｔｅｃｈｎｏｌｏｇｙ,情報技術
3997,トレードワークス,情報技術
3994,マネーフォワード,情報技術
3998,すららネット,生活必需品
3996,サインポスト,情報技術
399A,上場インデックスファンド日経平均高配当株５０,N/A
4004,レゾナック・ホールディングス,素材
4011,ヘッドウォータース,情報技術
4012,アクシス,情報技術
4008,住友精化,素材
4005,住友化学,素材
4013,勤次郎,情報技術
4014,カラダノート,情報技術
4015,ペイクラウドホールディングス,情報技術
4016,ＭＩＴホールディングス,情報技術
401A,霞ヶ関ホテルリート投資法人,不動産
4019,スタメン,情報技術
4017,クリーマ,一般消費財
4020,ビートレンド,情報技術
4021,日産化学,素材
4023,クレハ,素材
4022,ラサ工業,素材
4025,多木化学,素材
4026,神島化学工業,資本財
4028,石原産業,素材
4027,テイカ,素材
402A,アクセルスペースホールディングス,資本財
403A,北條組,資本財
4040,南海化学,素材
4031,片倉コープアグリ,素材
4041,日本曹達,素材
4044,セントラル硝子,素材
4042,東ソー,素材
4043,トクヤマ,素材
4045,東亞合成,素材
4046,大阪ソーダ,素材
404A,グローバルＸ　チャイナテック・トップ１０　ＥＴＦ,N/A
4047,関東電化工業,素材
4051,ＧＭＯフィナンシャルゲート,情報技術
4053,Ｓｕｎ　Ａｓｔｅｒｉｓｋ,情報技術
4052,フィーチャ,情報技術
4054,日本情報クリエイト,情報技術
4055,ティアンドエスグループ,情報技術
4056,ニューラルグループ,情報技術
4057,インターファクトリー,コミュニケーション・サービス
4058,トヨクモ,情報技術
4059,まぐまぐ,コミュニケーション・サービス
405A,コヤマ・ミライエ,一般消費財
4060,ｒａｋｕｍｏ,情報技術
4061,デンカ,素材
4062,イビデン,情報技術
4063,信越化学工業,素材
4064,日本カーバイド工業,素材
4068,ベイシス,情報技術
406A,環境のミカタホールディングス,資本財
4069,ＢｌｕｅＭｅｍｅ,情報技術
4071,プラスアルファ・コンサルティング,情報技術
4075,ブレインズテクノロジー,情報技術
4074,ラキール,情報技術
4073,ジィ・シィ企画,情報技術
4072,電算システムホールディングス,情報技術
4076,シイエヌエス,情報技術
407A,ＵＮＩＣＯＮホールディングス,資本財
4082,第一稀元素化学工業,素材
4078,堺化学工業,素材
408A,ｉシェアーズ　ＡＩ　グローバル・イノベーション　アクティブ　ＥＴＦ,N/A
4088,エア・ウォーター,素材
4092,日本化学工業,素材
4091,日本酸素ホールディングス,素材
4094,日本化学産業,素材
4093,東邦アセチレン,素材
4095,日本パーカライジング,素材
4097,高圧ガス工業,素材
4098,チタン工業,素材
4099,四国化成ホールディングス,素材
409A,オリオンビール,生活必需品
4100,戸田工業,素材
4102,丸尾カルシウム,素材
4107,伊勢化学工業,素材
4109,ステラ　ケミファ,素材
410A,ＧＭＯコマース,情報技術
4114,日本触媒,素材
4112,保土谷化学工業,素材
4113,田岡化学工業,素材
4116,大日精化工業,素材
4118,カネカ,素材
4119,日本ピグメントホールディングス,素材
411A,日本マリタイムバンク,金融
4125,三和油化工業,資本財
4124,大阪油化工業,素材
4120,スガイ化学工業,素材
412A,ＮＥＸＴ　ＦＵＮＤＳ　ＴＩＰ　ＦａｃｔＳｅｔ　台湾イノベイティブ・テクノロジー５０指数連動型上場投信,N/A
414A,オーバーラップホールディングス,コミュニケーション・サービス
413A,ｉＦｒｅｅＥＴＦ　キャセイ台湾テックリーダー指数,N/A
415A,ＧＭＯ　ＴＥＣＨホールディングス,コミュニケーション・サービス
4151,協和キリン,ヘルスケア
4165,プレイド,情報技術
4166,かっこ,情報技術
4168,ヤプリ,情報技術
4167,ココペリ,情報技術
4169,ＥＮＥＣＨＡＮＧＥ,情報技術
4170,Ｋａｉｚｅｎ　Ｐｌａｔｆｏｒｍ,コミュニケーション・サービス
416A,富士ユナイトホールディングス,エネルギー
4171,グローバルインフォメーション,資本財
4172,Ｈｉクラテス,ヘルスケア
4174,アピリッツ,情報技術
4175,ｃｏｌｙ,コミュニケーション・サービス
4178,Ｓｈａｒｉｎｇ　Ｉｎｎｏｖａｔｉｏｎｓ,情報技術
4179,ジーネクスト,情報技術
4177,ｉ‐ｐｌｕｇ,資本財
4176,ココナラ,コミュニケーション・サービス
417A,ブルーゾーンホールディングス,生活必需品
4180,Ａｐｐｉｅｒ　Ｇｒｏｕｐ,情報技術
4182,三菱瓦斯化学,素材
4183,三井化学,素材
4186,東京応化工業,情報技術
4187,大阪有機化学工業,素材
4188,三菱ケミカルグループ,素材
4189,ＫＨネオケム,素材
4192,スパイダープラス,情報技術
4194,ビジョナル,コミュニケーション・サービス
4193,ファブリカホールディングス,情報技術
4196,ネオマーケティング,コミュニケーション・サービス
4197,アスマーク,資本財
4198,テンダ,情報技術
4199,ワンダープラネット,情報技術
419A,ラングローブ,一般消費財
4202,ダイセル,素材
4203,住友ベークライト,素材
4204,積水化学工業,資本財
4206,アイカ工業,資本財
4205,日本ゼオン,素材
4212,積水樹脂,資本財
4208,ＵＢＥ,素材
4216,旭有機材,資本財
4218,ニチバン,資本財
421A,ムービン・ストラテジック・キャリア,資本財
4220,リケンテクノス,素材
4221,大倉工業,素材
4222,児玉化学工業,一般消費財
4228,積水化成品工業,素材
4224,ロンシール工業,資本財
4229,群栄化学工業,素材
422A,ｔａｎｅ　ＣＲＥＡＴＩＶＥ,情報技術
4231,タイガースポリマー,素材
4235,ウルトラファブリックス・ホールディングス,一般消費財
4234,サンエー化研,素材
4237,フジプレアム,情報技術
423A,ライオン事務器,資本財
4238,ミライアル,情報技術
4240,クラスターテクノロジー,情報技術
4241,アテクト,資本財
4242,タカギセイコー,素材
4243,ニックス,素材
4246,ダイキョーニシカワ,一般消費財
4245,ダイキアクシス,資本財
4247,ポバール興業,素材
424A,グローバルＸ　ゴールド　ＥＴＦ（為替ヘッジあり）,N/A
4251,恵和,情報技術
4248,竹本容器,一般消費財
4249,森六,素材
4256,サインド,情報技術
4255,ＴＨＥＣＯＯ,情報技術
4258,網屋,情報技術
4259,エクサウィザーズ,情報技術
425A,グローバルＸ　ゴールド　ＥＴＦ,N/A
4260,ハイブリッドテクノロジーズ,情報技術
4261,アジアクエスト,情報技術
4262,ニフティライフスタイル,不動産
4263,サスメド,ヘルスケア
4264,セキュア,資本財
4265,Ｉｎｓｔｉｔｕｔｉｏｎ　ｆｏｒ　ａ　Ｇｌｏｂａｌ　Ｓｏｃｉｅｔｙ,資本財
426A,ニッセイＥＴＦ　Ｓ＆Ｐ５００イコール・ウェイト（為替ヘッジなし）,N/A
4270,ＢｅｅＸ,情報技術
4272,日本化薬,素材
4274,細谷火工,素材
4275,カーリット,素材
4284,ソルクシーズ,情報技術
4286,ＣＬホールディングス,コミュニケーション・サービス
4287,ジャストプランニング,情報技術
4288,アズジェント,情報技術
428A,サイプレス・ホールディングス,一般消費財
4290,プレステージ・インターナショナル,資本財
4293,セプテーニ・ホールディングス,コミュニケーション・サービス
4299,ハイマックス,情報技術
429A,テクセンドフォトマスク,情報技術
430A,ネクストハンズ,情報技術
4301,アミューズ,コミュニケーション・サービス
4308,Ｊストリーム,コミュニケーション・サービス
4307,野村総合研究所,情報技術
